35.1772656761	1138.38442227
35.4258715764	1138.81823685
35.6744774767	1139.25205143
35.9230833771	1139.68586601
36.1671712373	1140.12223814
36.4056340847	1140.56170883
36.6685318509	1140.9870143
36.9228756536	1141.41748959
37.1772194563	1141.84796488
37.4207027468	1142.2846746
37.6628018585	1142.72215282
37.9063264606	1143.15833557
38.0049585134	1143.3349978
38.0049585134	1143.3349978
38.2477941596	1143.77206856
38.4906298058	1144.20913932
38.733465452	1144.64621008
38.9763010982	1145.08328084
39.2191367444	1145.5203516
39.4621427951	1145.95732762
39.7051488458	1146.39430363
39.9481548965	1146.83127965
40.1911609472	1147.26825566
40.4341669979	1147.70523168
40.6771730486	1148.1422077
40.920032548	1148.5792652
41.1628920474	1149.01632271
41.4057515468	1149.45338021
41.6486110463	1149.89043772
41.8914705457	1150.32749522
42.1343300451	1150.76455273
42.3772300957	1151.2015877
42.6201301463	1151.63862267
42.8630301969	1152.07565764
43.1059302475	1152.51269261
43.3488302981	1152.94972758
43.5917303487	1153.38676255
43.8345747971	1153.82382842
44.0774192454	1154.26089429
44.3202636938	1154.69796016
44.5631081421	1155.13502603
44.8059525905	1155.5720919
45.0487970388	1156.00915777
45.2917442149	1156.44616652
45.5346913911	1156.88317527
45.7776385672	1157.32018402
46.0205857434	1157.75719277
46.2635329195	1158.19420152
46.5064800957	1158.63121027
46.7493920949	1159.0682386
46.9923040942	1159.50526693
47.2352160935	1159.94229526
47.4781280927	1160.37932359
47.721040092	1160.81635192
47.9639520912	1161.25338025
48.2068085775	1161.69043943
48.4496650637	1162.12749861
48.69252155	1162.56455779
48.9353780362	1163.00161697
49.12395853	1163.3409978
49.12395853	1163.3409978
49.3528098208	1163.78503762
49.5934034135	1164.22333458
49.8228984418	1164.66754771
50.0630738867	1165.10608493
50.3032493316	1165.54462214
50.5326540124	1165.9888895
50.7620586931	1166.43315687
51.0025465051	1166.87152312
51.24442563	1167.30912394
51.4869180274	1167.74638512
51.7294104249	1168.18364631
51.9719028224	1168.6209075
52.2138858333	1169.05845088
52.4562491758	1169.49578335
52.6987921726	1169.93301641
52.9413351693	1170.37024947
53.1838781661	1170.80748252
53.4260446359	1171.24492438
53.6682111056	1171.68236625
53.9103548766	1172.11982024
54.1525287732	1172.55725784
54.3951090298	1172.99447027
54.6376892864	1173.43168269
54.8802695429	1173.86889512
55.1223991091	1174.30635666
55.3646427399	1174.74375579
55.6073160418	1175.18091671
55.8496916075	1175.61824267
56.0920671733	1176.05556863
56.3344427391	1176.49289458
56.5767355279	1176.93026596
56.8191225275	1177.36758557
57.0612446648	1177.8050514
57.3036898253	1178.2423387
57.5461349858	1178.67962601
57.7885801463	1179.11691331
58.0311921195	1179.55410826
58.2738040927	1179.99130321
58.5156891257	1180.42890077
58.7590582801	1180.86567393
58.8149585438	1180.9659978
59.0782542854	1181.39105147
59.341550027	1181.81610514
59.6048457685	1182.24115881
59.8681415101	1182.66621249
60.1314372517	1183.09126616
60.3947329939	1183.51631983
60.6580287361	1183.9413735
60.9213244783	1184.36642717
61.1846202205	1184.79148084
61.4479159627	1185.21653452
61.7112117049	1185.64158819
61.974572017	1186.06660185
62.2379323292	1186.49161552
62.5012926414	1186.91662918
62.7646529536	1187.34164284
63.0280132658	1187.76665651
63.291373578	1188.19167017
63.5545988203	1188.61676819
63.8178240627	1189.04186621
64.0810493051	1189.46696422
64.4315206298	1189.82356802
64.7819919545	1190.18017181
65.1324632792	1190.5367756
65.4829346039	1190.8933794
65.8334059286	1191.24998319
66.274192728	1191.48600626
66.7149795274	1191.72202932
67.1557663268	1191.95805239
67.5965531262	1192.19407546
68.075880659	1192.33635965
68.5552081917	1192.47864384
69.0345357244	1192.62092802
69.5138632572	1192.76321221
69.9931907899	1192.9054964
70.4931222144	1192.91373088
70.9930536389	1192.92196536
71.4929850634	1192.93019984
71.9929164879	1192.93843431
72.4928479124	1192.94666879
72.9877233546	1192.87526705
73.4825987969	1192.8038653
73.9774742392	1192.73246356
74.4723496814	1192.66106181
74.941245499	1192.48746665
75.4101413166	1192.31387148
75.8790371343	1192.14027632
76.3479329519	1191.96668116
76.8168287695	1191.79308599
77.2857245871	1191.61949083
77.7513321099	1191.43726172
78.2169396327	1191.25503261
78.6825471555	1191.0728035
79.1481546784	1190.89057439
79.6137622012	1190.70834528
80.079369724	1190.52611617
80.5447045404	1190.34319009
81.0100393569	1190.160264
81.4753741733	1189.97733792
81.4889585771	1189.9719978
81.4889585771	1189.9719978
81.9265736057	1189.73070174
82.3641886343	1189.48940567
82.8018036629	1189.24810961
83.2410951518	1189.00931622
83.6803866407	1188.77052284
84.1196781297	1188.53172946
84.556653812	1188.28872316
84.9936294943	1188.04571686
85.4314821691	1187.80429395
85.8693348439	1187.56287104
86.3071875187	1187.32144812
86.7449063621	1187.07978336
87.1826252055	1186.8381186
87.6203440489	1186.59645384
88.0583303463	1186.35527366
88.4963166436	1186.11409347
88.9343029409	1185.87291329
89.3720391437	1185.63128006
89.8097753465	1185.38964683
90.2475115493	1185.1480136
90.6851114359	1184.90613285
91.122471345	1184.6638192
91.5598312541	1184.42150556
91.9971911632	1184.17919192
92.4343300409	1183.93647983
92.8714689185	1183.69376774
93.3086077962	1183.45105565
93.7460350311	1183.20886466
94.1834622659	1182.96667367
94.6205130894	1182.72380342
95.0575639129	1182.48093317
95.4954577109	1182.24006398
95.9333515088	1181.99919479
96.1409585984	1181.8849978
96.1409585984	1181.8849978
96.5837567042	1181.65277035
97.02655481	1181.4205429
97.4693529158	1181.18831545
97.9121510215	1180.956088
98.3549491273	1180.72386056
98.7977472331	1180.49163311
99.2405451666	1180.25940575
99.6833431002	1180.02717839
100.126141034	1179.79495103
100.568938967	1179.56272367
101.011736901	1179.33049632
101.454534834	1179.09826896
101.89727294	1178.86592679
102.340011047	1178.63358462
102.782749153	1178.40124245
103.255510518	1178.23850576
103.728271884	1178.07576906
104.201033249	1177.91303237
104.673794615	1177.75029568
105.14655598	1177.58755898
105.639192518	1177.50238078
106.131829057	1177.41720258
106.624465595	1177.33202438
107.117102134	1177.24684618
107.609738672	1177.16166797
108.107515592	1177.20872282
108.605292512	1177.25577766
109.103069431	1177.30283251
109.600846351	1177.34988735
110.059835201	1177.54819381
110.518824051	1177.74650027
110.977812902	1177.94480673
111.392871763	1178.22359924
111.807930624	1178.50239176
112.222989485	1178.78118427
112.638048346	1179.05997678
113.019931568	1179.38271868
113.401814791	1179.70546057
113.783698014	1180.02820246
114.165581237	1180.35094436
114.465731779	1180.75082916
114.765882321	1181.15071396
115.066032863	1181.55059876
115.366183405	1181.95048357
115.639695006	1182.36900616
115.913206607	1182.78752874
116.186718208	1183.20605133
116.460229809	1183.62457392
116.73374141	1184.04309651
117.007253011	1184.4616191
117.278588078	1184.88154941
117.549923146	1185.30147971
117.821258213	1185.72141002
117.96895863	1185.9499978
117.96895863	1185.9499978
118.212125082	1186.3868846
118.455291533	1186.8237714
118.698904152	1187.26040957
118.94251677	1187.69704774
119.186564883	1188.13344265
119.430003926	1188.57017755
119.673442969	1189.00691244
119.916882012	1189.44364734
120.160775375	1189.88012875
120.404668738	1190.31661016
120.648562101	1190.75309158
120.891770902	1191.1899548
121.134979703	1191.62681803
121.378188505	1192.06368126
121.622046501	1192.50018224
121.865904497	1192.93668323
122.109021811	1193.37359696
122.352131222	1193.81051544
122.595240633	1194.24743392
122.83915905	1194.68390097
123.083063638	1195.12037567
123.326968226	1195.55685036
123.569679775	1195.99398879
123.812391324	1196.43112721
124.053797651	1196.86898847
124.297445778	1197.3056063
124.541093905	1197.74222413
124.784960245	1198.17871883
125.027214731	1198.61611098
125.269469217	1199.05350313
125.511385368	1199.49108189
125.755073939	1199.92767674
125.998762509	1200.36427158
126.242485357	1200.80084757
126.487334222	1201.23679357
126.732183087	1201.67273957
126.974160315	1202.11028516
127.216137543	1202.54783076
127.458114771	1202.98537635
127.694821595	1203.42579646
127.920191983	1203.87212343
128.148456657	1204.31697757
128.376721332	1204.76183172
128.591696352	1205.21325806
128.813355787	1205.66143729
129.017430796	1206.11789468
129.213964917	1206.57764932
129.410499038	1207.03740396
129.592325874	1207.50316865
129.774152711	1207.96893333
129.927699967	1208.44477284
130.083978705	1208.91972201
130.240257443	1209.39467118
130.356582493	1209.88094939
130.470893233	1210.36770698
130.561779861	1210.85937499
130.65266649	1211.351043
130.71295586	1211.84738928
130.770057332	1212.34410665
130.81261415	1212.84229111
130.855170969	1213.34047557
130.873587236	1213.84013305
130.874647278	1214.34013184
130.870337023	1214.84011289
130.858481601	1215.33997141
130.820606447	1215.83853195
130.769999236	1216.33596426
130.697908239	1216.83073985
130.625817242	1217.32551544
130.499470413	1217.80928861
130.393250071	1218.29787559
130.2527726	1218.77773358
130.094901681	1219.2521549
129.937030762	1219.72657622
129.750931412	1220.19064758
129.55152184	1220.64916178
129.328343926	1221.09658469
129.083958302	1221.53279048
128.830450231	1221.96375859
128.570123837	1222.39064281
128.292154705	1222.80625327
128.000902637	1223.21266691
127.68959168	1223.60392767
127.380082883	1223.99661609
127.070574086	1224.38930452
126.732486687	1224.75767513
126.396970891	1225.12838871
126.041761708	1225.48027729
125.687789172	1225.83341096
125.319149555	1226.17119684
124.940286567	1226.49748276
124.551804967	1226.81225087
124.150388015	1227.11034979
123.744597618	1227.40246317
123.337510123	1227.69277274
122.930422628	1227.98308231
122.514763092	1228.26098003
122.091478724	1228.5271144
121.664487897	1228.78726588
121.232030276	1229.03821957
120.799572655	1229.28917326
120.367398876	1229.54061736
119.935225096	1229.79206146
119.497503941	1230.03371927
119.059782785	1230.27537708
118.62206163	1230.51703489
118.185677317	1230.76110089
117.749293004	1231.00516689
117.31290869	1231.24923289
116.876521404	1231.49329385
116.440134117	1231.73735482
116.003746831	1231.98141578
115.565343459	1232.22183635
115.126940087	1232.46225692
114.688536715	1232.70267749
114.251975899	1232.94642783
113.815415082	1233.19017818
113.378854265	1233.43392852
112.942243311	1233.67758961
112.505632356	1233.92125069
112.069021402	1234.16491177
111.632272907	1234.40832649
111.195993654	1234.65258112
110.7597144	1234.89683574
110.323435146	1235.14109036
109.885999319	1235.38326776
109.448563493	1235.62544515
109.010680207	1235.86681181
108.574135055	1236.11059067
108.137589903	1236.35436954
107.701044751	1236.5981484
107.263332785	1236.83982612
106.825620819	1237.08150385
106.387713925	1237.32282842
105.949226846	1237.56309719
105.90195861	1237.5889978
105.481811362	1237.86004442
105.061664113	1238.13109104
104.641516865	1238.40213766
104.221369617	1238.67318428
103.801222368	1238.94423089
103.38107512	1239.21527751
102.961002863	1239.48644224
102.540930607	1239.75760697
102.12085835	1240.0287717
101.700786093	1240.29993643
101.280713837	1240.57110116
100.86064158	1240.84226589
100.440515723	1241.11334632
100.020389865	1241.38442675
99.600264008	1241.65550718
99.1801381507	1241.92658761
98.7600122933	1242.19766804
98.4196463897	1242.56391865
98.0792804861	1242.93016926
97.7389145825	1243.29641987
97.3985486789	1243.66267048
97.2168986103	1244.12850605
97.0352485416	1244.59434163
96.853598473	1245.06017721
96.6719484043	1245.52601278
96.7199950984	1246.02369893
96.7680417924	1246.52138508
96.8160884865	1247.01907122
96.8641351805	1247.51675737
96.9121818746	1248.01444352
97.1144910602	1248.4716849
97.3168002458	1248.92892629
97.5191094314	1249.38616768
97.721418617	1249.84340906
97.9237278026	1250.30065045
98.1260369883	1250.75789184
98.3322443575	1251.21338866
98.5384517267	1251.66888547
98.744659096	1252.12438229
98.9508664652	1252.57987911
99.1570738345	1253.03537593
99.2999585993	1253.3509978
99.5428236635	1253.78805098
99.7856887276	1254.22510416
100.028553792	1254.66215734
100.271418856	1255.09921051
100.51428392	1255.53626369
100.757200826	1255.97328806
101.000117733	1256.41031243
101.243034639	1256.84733679
101.485951545	1257.28436116
101.728868451	1257.72138553
101.971785358	1258.15840989
102.211176549	1258.59737256
102.45056774	1259.03633523
102.689958931	1259.47529789
102.929350122	1259.91426056
103.168741313	1260.35322323
103.407845771	1260.79234091
103.646950229	1261.2314586
103.886054687	1261.67057628
104.125159145	1262.10969397
104.364263603	1262.54881165
104.607328695	1262.98575175
104.850393787	1263.42269185
105.093458879	1263.85963194
105.336523971	1264.29657204
105.579844803	1264.73336925
105.823165635	1265.17016646
106.066486466	1265.60696367
106.309807298	1266.04376087
106.55312813	1266.48055808
106.795768904	1266.91773705
107.038409679	1267.35491602
107.281050454	1267.79209498
107.523691228	1268.22927395
107.766151892	1268.66655284
108.008612557	1269.10383173
108.251073221	1269.54111061
108.486303097	1269.98232127
108.721532974	1270.42353192
108.95676285	1270.86474257
109.190498737	1271.30674646
109.424234624	1271.74875035
109.657970511	1272.19075424
109.884958613	1272.6199978
109.884958613	1272.6199978
110.118175923	1273.06227564
110.351393233	1273.50455348
110.584610542	1273.94683132
110.817827818	1274.38910909
111.051045093	1274.83138686
111.284262369	1275.27366464
111.512458901	1275.71855354
111.740655432	1276.16344243
111.968851964	1276.60833133
112.197048496	1277.05322022
112.425245028	1277.49810912
112.653441559	1277.94299802
112.880203266	1278.38861993
113.106964972	1278.83424185
113.333726678	1279.27986376
113.560488384	1279.72548568
113.78725009	1280.1711076
114.014011797	1280.61672951
114.240166371	1281.06265762
114.466320945	1281.50858573
114.69247552	1281.95451384
114.918630094	1282.40044195
115.144784668	1282.84637006
115.370939242	1283.29229817
115.597216283	1283.73816259
115.823493323	1284.18402701
116.042061267	1284.63372459
116.260629211	1285.08342218
116.479197155	1285.53311976
116.6977651	1285.98281734
116.916333044	1286.43251492
117.134900988	1286.88221251
117.351390844	1287.33291424
117.567880701	1287.78361597
117.784370557	1288.2343177
118.00064882	1288.68512111
118.216927083	1289.13592452
118.433205347	1289.58672793
118.648557935	1290.03797406
118.863910524	1290.4892202
119.077760925	1290.94117994
119.291611327	1291.39313967
119.505461728	1291.84509941
119.719168465	1292.29712654
119.932875201	1292.74915368
120.146581938	1293.20118081
120.356982064	1293.65475693
120.567382191	1294.10833306
120.777782318	1294.56190918
120.987547011	1295.01577904
121.197311704	1295.4696489
121.407076398	1295.92351876
121.616120088	1296.37772082
121.825163778	1296.83192289
122.034207467	1297.28612495
122.243251157	1297.74032701
122.445650869	1298.19752976
122.64805058	1298.65473251
122.850450292	1299.11193527
123.052850003	1299.56913802
123.255249715	1300.02634077
123.457649426	1300.48354352
123.653525479	1300.94357886
123.849401532	1301.40361419
124.045277585	1301.86364952
124.239787267	1302.3242643
124.43429695	1302.78487909
124.628806633	1303.24549387
124.823316315	1303.70610866
125.015185113	1304.16782972
125.207053911	1304.62955078
125.398922708	1305.09127183
125.590791506	1305.55299289
125.782660304	1306.01471395
125.965923553	1306.47991767
126.149186803	1306.94512138
126.332450053	1307.4103251
126.51354618	1307.87637669
126.694642307	1308.34242829
126.875738434	1308.80847989
127.056834561	1309.27453148
127.238735505	1309.74026963
127.420636448	1310.20600777
127.602537392	1310.67174591
127.784438336	1311.13748406
127.96633928	1311.6032222
128.148559695	1312.06883518
128.33078011	1312.53444815
128.513000525	1313.00006113
128.69522094	1313.4656741
128.863988564	1313.93633045
129.032756189	1314.4069868
129.201523813	1314.87764314
129.369777753	1315.34848303
129.538031693	1315.81932292
129.706285633	1316.29016281
129.867211634	1316.76355768
130.028137636	1317.23695255
130.189063637	1317.71034741
130.349853307	1318.1837883
130.510642976	1318.65722919
130.671432645	1319.13067008
130.831636647	1319.60430989
130.985147197	1320.08016115
131.138657747	1320.5560124
131.292168297	1321.03186366
131.444788444	1321.50800134
131.597408592	1321.98413902
131.750028739	1322.4602767
131.898034691	1322.93786882
132.038554069	1323.41771701
132.179073447	1323.89756519
132.319592824	1324.37741338
132.460112202	1324.85726156
132.600631579	1325.33710975
132.741150957	1325.81695793
132.881235637	1326.29693317
133.021320318	1326.77690841
133.161404998	1327.25688364
133.301489678	1327.73685888
133.435665061	1328.21851951
133.569840443	1328.70018014
133.704015826	1329.18184078
133.837571023	1329.66367366
133.971126219	1330.14550655
134.104681416	1330.62733943
134.237068312	1331.10949469
134.341288848	1331.59851207
134.445509385	1332.08752945
134.549729922	1332.57654683
134.652091151	1333.0659565
134.754452379	1333.55536617
134.856813608	1334.04477585
134.950966997	1334.53583062
135.045120385	1335.02688538
135.120985521	1335.52109633
135.196850657	1336.01530728
135.272715792	1336.50951823
135.348580928	1337.00372918
135.424446063	1337.49794013
135.500311199	1337.99215108
135.560781279	1338.48848098
135.621251359	1338.98481087
135.681721439	1339.48114077
135.741604883	1339.9775418
135.801488327	1340.47394282
135.86137177	1340.97034384
135.907618008	1341.46820049
135.953864246	1341.96605715
136.000110483	1342.46391381
136.046356721	1342.96177047
136.092602958	1343.45962712
136.128355621	1343.95834682
136.164108283	1344.45706653
136.199860945	1344.95578623
136.235613608	1345.45450593
136.27136627	1345.95322563
136.307118932	1346.45194533
136.342222843	1346.95071031
136.368646232	1347.45001163
136.395069621	1347.94931294
136.42149301	1348.44861425
136.447550618	1348.94793479
136.473608225	1349.44725533
136.499665833	1349.94657587
136.524589545	1350.44595423
136.549513257	1350.94533259
136.57443697	1351.44471095
136.596786164	1351.94421121
136.619135359	1352.44371147
136.641484554	1352.94321173
136.663833749	1353.44271199
136.686182944	1353.94221225
136.69395865	1354.1159978
136.69395865	1354.1159978
136.708181195	1354.61579478
136.722403741	1355.11559176
136.736626286	1355.61538874
136.750848832	1356.11518571
136.765071377	1356.61498269
136.779150211	1357.11478374
136.793229045	1357.61458479
136.807307879	1358.11438583
136.821386713	1358.61418688
136.835465547	1359.11398793
136.849544381	1359.61378897
136.863747166	1360.11358651
136.877949951	1360.61338405
136.892152735	1361.11318159
136.90635552	1361.61297913
136.920558305	1362.11277667
136.93476109	1362.61257421
136.948980976	1363.11237127
136.963200863	1363.61216832
136.977420749	1364.11196537
136.991640635	1364.61176243
137.005860522	1365.11155948
137.020080408	1365.61135653
137.034157415	1366.11115763
137.048234421	1366.61095873
137.062311427	1367.11075983
137.076388433	1367.61056093
137.090465439	1368.11036203
137.104542446	1368.61016313
137.118750416	1369.10996052
137.132958386	1369.60975791
137.147166356	1370.1095553
137.161374326	1370.60935269
137.175582296	1371.10915009
137.189790266	1371.60894748
137.204010985	1372.10874451
137.218231703	1372.60854154
137.232452422	1373.10833857
137.24667314	1373.6081356
137.260893859	1374.10793263
137.275114577	1374.60772966
137.289239925	1375.10752939
137.303365273	1375.60732912
137.31749062	1376.10712885
137.331615968	1376.60692858
137.345741315	1377.1067283
137.359866663	1377.60652803
137.37095865	1377.9989978
137.37095865	1377.9989978
137.427356161	1378.49580505
137.483753673	1378.9926123
137.540151185	1379.48941954
137.596548697	1379.98622679
137.652946209	1380.48303404
137.715558249	1380.97909556
137.778170289	1381.47515708
137.84078233	1381.9712186
137.903604073	1382.46725241
137.966425816	1382.96328623
138.029247559	1383.45932005
138.090410371	1383.95556322
138.151573183	1384.4518064
138.21138485	1384.94821087
138.271196517	1385.44461534
138.331008184	1385.94101981
138.390819851	1386.43742428
138.450631518	1386.93382876
138.510443185	1387.43023323
138.569959726	1387.92667255
138.629476268	1388.42311187
138.688992809	1388.91955119
138.748509351	1389.41599051
138.80961284	1389.9122427
138.87071633	1390.40849489
138.931819819	1390.90474708
138.992923309	1391.40099926
139.054026799	1391.89725145
139.115130288	1392.39350364
139.176163234	1392.88976464
139.237196179	1393.38602564
139.298229125	1393.88228663
139.35926207	1394.37854763
139.420295016	1394.87480863
139.481327961	1395.37106963
139.542897532	1395.86726434
139.602778985	1396.36366519
139.662660439	1396.86006605
139.722541893	1397.3564669
139.782423346	1397.85286776
139.8423048	1398.34926861
139.902186253	1398.84566947
139.962471864	1399.34202136
140.022757475	1399.83837325
140.083043086	1400.33472513
140.143328697	1400.83107702
140.203614308	1401.32742891
140.263899919	1401.8237808
140.324210596	1402.32012977
140.384521273	1402.81647874
140.422250575	1403.31505091
140.459979878	1403.81362308
140.49770918	1404.31219524
140.514092033	1404.81192014
140.530474885	1405.31164503
140.546857738	1405.81136992
140.56324059	1406.31109481
140.573289094	1406.81098549
140.583337598	1407.31087618
140.593386102	1407.81076686
140.594263761	1408.31075659
140.59514142	1408.81074631
140.596019079	1409.31073604
140.596896738	1409.81072576
140.59628665	1410.31069601
140.595676563	1410.81066627
140.595066475	1411.31063652
140.594958652	1411.3989978
140.594958652	1411.3989978
140.596127261	1411.89899507
140.597295869	1412.39899234
140.598464477	1412.89898961
140.599633085	1413.39898687
140.600801694	1413.89898414
140.601827036	1414.39898137
140.602852379	1414.8989786
140.603877722	1415.39897583
140.604903064	1415.89897306
140.605928407	1416.39897028
140.60695375	1416.89896751
140.608102212	1417.39896442
140.609250675	1417.89896132
140.610399137	1418.39895823
140.611547599	1418.89895514
140.612696062	1419.39895204
140.613844524	1419.89894895
140.614973939	1420.39894631
140.616103354	1420.89894367
140.617232769	1421.39894103
140.618362183	1421.89893838
140.618958652	1422.1629978
140.618958652	1422.1629978
140.61995531	1422.66298787
140.620951968	1423.16297794
140.621948626	1423.66296801
140.622945949	1424.16295993
140.623943271	1424.66295185
140.624940594	1425.16294378
140.625834539	1425.66294298
140.626728483	1426.16294218
140.627622428	1426.66294138
140.626732195	1427.16294049
140.625841961	1427.6629396
140.624951728	1428.16293871
140.624061494	1428.66293782
140.623171261	1429.16293693
140.622281027	1429.66293604
140.621611874	1430.16291873
140.620958652	1430.6509978
140.620958652	1430.6509978
140.619124648	1431.15099312
140.617290644	1431.65098845
140.61545664	1432.15098377
140.613622636	1432.65097909
140.612185807	1433.15097698
140.610748978	1433.65097486
140.60909607	1434.15097173
140.607443162	1434.6509686
140.605790254	1435.15096546
140.604137346	1435.65096233
140.602484438	1436.1509592
140.60083153	1436.65095607
140.598854778	1437.1509521
140.596878025	1437.65094812
140.594901273	1438.15094415
140.592924521	1438.65094018
140.590947768	1439.1509362
140.588971016	1439.65093223
140.586966086	1440.15092818
140.584961156	1440.65092413
140.582956226	1441.15092008
140.580951297	1441.65091603
140.578946367	1442.15091198
140.576941437	1442.65090793
140.574899673	1443.15090362
140.57285791	1443.65089932
140.570339174	1444.15089262
140.567820439	1444.65088592
140.565301704	1445.15087922
140.562924509	1445.65087315
140.560547315	1446.15086707
140.55817012	1446.650861
140.555573322	1447.15085382
140.552976523	1447.65084663
140.550379725	1448.15083945
140.547729656	1448.65083158
140.545079587	1449.15082371
140.542429518	1449.65081585
140.539766818	1450.15080823
140.537104117	1450.65080061
140.534441417	1451.15079299
140.531777077	1451.65078543
140.529112736	1452.15077787
140.526448395	1452.6507703
140.524036467	1453.15076404
140.521624538	1453.65075777
140.51921261	1454.15075151
140.516606477	1454.65074427
140.514000344	1455.15073703
140.511394211	1455.65072979
140.508743301	1456.15072232
140.50609239	1456.65071485
140.50344148	1457.15070738
140.500778593	1457.65069984
140.498115705	1458.15069231
140.495452818	1458.65068477
140.493910183	1459.1506238
140.492958651	1459.4589978
140.492958651	1459.4589978
140.492289755	1459.95899735
140.491620859	1460.45899691
140.490951964	1460.95899646
140.490283068	1461.45899601
140.489614173	1461.95899556
140.489088955	1462.45899529
140.488563737	1462.95899501
140.488038519	1463.45899474
140.487513301	1463.95899446
140.486988083	1464.45899418
140.486462865	1464.95899391
140.485813844	1465.45899349
140.485164823	1465.95899307
140.484515802	1466.45899264
140.483866781	1466.95899222
140.48321776	1467.4589918
140.482568739	1467.95899138
140.48190235	1468.45899094
140.481235962	1468.95899049
140.480569573	1469.45899005
140.479903185	1469.9589896
140.479236797	1470.45898916
140.478570408	1470.95898872
140.477901846	1471.45898827
140.477233284	1471.95898782
140.476564722	1472.45898738
140.47589616	1472.95898693
140.475227598	1473.45898648
140.474559035	1473.95898603
140.474035574	1474.45898576
140.473512112	1474.95898549
140.47298865	1475.45898521
140.472465188	1475.95898494
140.471941726	1476.45898466
140.471418264	1476.95898439
140.470767988	1477.45898397
140.470117712	1477.95898354
140.469467436	1478.45898312
140.46881716	1478.9589827
140.468166884	1479.45898228
140.467516608	1479.95898185
140.466850049	1480.45898141
140.466183489	1480.95898096
140.46551693	1481.45898052
140.46485037	1481.95898008
140.464183811	1482.45897963
140.463517251	1482.95897919
140.462995312	1483.45897892
140.462473373	1483.95897864
140.461951434	1484.45897837
140.461429495	1484.9589781
140.460907556	1485.45897783
140.460385617	1485.95897755
140.459734406	1486.45897711
140.459083194	1486.95897666
140.458431982	1487.45897622
140.45778077	1487.95897577
140.457129559	1488.45897532
140.456478347	1488.95897488
140.455811336	1489.45897443
140.455144326	1489.95897399
140.454477315	1490.45897354
140.453810305	1490.9589731
140.453143294	1491.45897265
140.452476283	1491.95897221
140.451807604	1492.45897176
140.451138925	1492.95897131
140.450470246	1493.45897087
140.449801567	1493.95897042
140.449132888	1494.45896997
140.448464209	1494.95896952
140.447943792	1495.45896925
140.447423375	1495.95896898
140.446902958	1496.45896871
140.446382541	1496.95896844
140.445862124	1497.45896817
140.445341707	1497.9589679
140.444689085	1498.45896747
140.444036462	1498.95896705
140.443383839	1499.45896662
140.442731216	1499.9589662
140.442078593	1500.45896577
140.441425971	1500.95896534
140.440758815	1501.4589649
140.44009166	1501.95896445
140.439424504	1502.45896401
140.438757349	1502.95896356
140.438090193	1503.45896312
140.437423038	1503.95896267
140.436904112	1504.4589624
140.436385185	1504.95896214
140.435866259	1505.45896187
140.435347333	1505.9589616
140.434828407	1506.45896133
140.434309481	1506.95896106
140.433655818	1507.45896063
140.433002155	1507.9589602
